X,Y,Major,Minor,Rotation,EFT:n,EFT:Jaqqard
33,33,30,14,143,1,0.25587
33,33,30,15,143,1,0.28921
33,33,30,8,112,1,0.72996
33,33,30,30,162,1,0.23681
33,33,30,16,143,1,0.26336
33,33,30,23,150,1,0.24458
33,33,30,3,161,0,1
33,33,30,17,143,1,0.2297
33,33,30,9,112,1,0.68852
33,33,30,24,155,1,0.18947
33,33,30,18,143,1,0.21207
33,33,30,4,161,0,1
33,33,30,24,150,1,0.17231
33,33,30,19,143,1,0.26549
33,33,30,10,112,1,0.65574
33,33,30,5,161,0,1
33,33,30,25,150,1,0.23706
33,33,30,25,155,1,0.23143
33,33,30,30,125,1,0.23681
33,33,30,26,155,1,0.22315
33,33,30,6,161,0,1
33,33,30,26,150,0,1
33,33,30,3,124,0,1
33,33,30,20,143,1,0.16169
33,33,30,11,112,1,0.60324
33,33,30,27,155,1,0.21922
33,33,30,4,124,0,1
33,33,30,7,161,1,0.74687
33,33,30,12,112,1,0.56582
33,33,30,21,143,1,0.23987
33,33,30,27,150,1,0.21039
33,33,30,5,124,0,1
33,33,30,6,124,1,0.7094
33,33,30,13,112,1,0.56216
33,33,30,8,161,1,0.71226
33,33,30,22,143,1,0.21451
33,33,30,28,155,1,0.2029
33,33,30,7,124,1,0.64844
33,33,30,14,112,1,0.48571
33,33,30,8,124,1,0.49342
33,33,30,23,143,1,0.20231
33,33,30,9,161,1,0.68845
33,33,30,9,124,1,0.45326
33,33,30,24,143,1,0.19464
33,33,30,15,112,1,0.48926
33,33,30,10,124,1,0.47059
33,33,30,25,143,1,0.19777
33,33,30,10,161,1,0.65479
33,33,30,16,112,1,0.46261
33,33,30,26,143,1,0.19917
33,33,30,11,124,1,0.43602
33,33,30,28,150,1,0.22191
33,33,30,11,161,1,0.62423
33,33,30,27,143,1,0.21082
33,33,30,17,112,1,0.39007
33,33,30,12,124,1,0.3759
33,33,30,29,155,1,0.21337
33,33,30,13,124,1,0.45941
33,33,30,12,161,1,0.60679
33,33,30,18,112,1,0.36054
33,33,30,28,143,1,0.20343
33,33,30,14,124,1,0.48227
33,33,30,13,161,1,0.57759
33,33,30,19,112,1,0.3871
33,33,30,15,124,1,0.34429
33,33,30,14,161,1,0.53892
33,33,30,16,124,1,0.32335
33,33,30,15,161,1,0.49724
33,33,30,17,124,1,0.27863
33,33,30,16,161,1,0.45614
33,33,30,20,112,1,0.32184
33,33,30,29,150,1,0.23329
33,33,30,18,124,1,0.26957
33,33,30,17,161,1,0.49254
33,33,30,29,143,1,0.21309
33,33,30,19,124,1,0.22326
33,33,30,18,161,1,0.38941
33,33,30,21,112,1,0.30492
33,33,30,19,161,1,0.38847
33,33,30,20,124,1,0.24
33,33,30,30,155,1,0.23681
33,33,30,22,112,1,0.26543
33,33,30,3,154,0,1
33,33,30,4,154,1,0.8451
33,33,30,23,112,1,0.2427
33,33,30,5,154,0,1
33,33,30,20,161,1,0.30144
33,33,30,6,154,0,1
33,33,30,24,112,1,0.23318
33,33,30,7,154,1,0.66258
33,33,30,21,124,1,0.21416
33,33,30,25,112,1,0.22482
33,33,30,21,161,1,0.33175
33,33,30,8,154,1,0.70044
33,33,30,26,112,1,0.25664
33,33,30,9,154,1,0.6247
33,33,30,22,124,1,0.20355
33,33,30,27,112,1,0.18182
33,33,30,10,154,1,0.62045
33,33,30,30,150,1,0.23681
33,33,30,22,161,1,0.31925
33,33,30,11,154,1,0.56
33,33,30,3,149,0,1
33,33,30,28,112,1,0.19163
33,33,30,30,143,1,0.23681
33,33,30,23,124,1,0.21069
33,33,30,12,154,1,0.51383
33,33,30,4,149,0,1
33,33,30,3,142,0,1
33,33,30,5,149,0,1
33,33,30,4,142,0,1
33,33,30,23,161,1,0.27762
33,33,30,24,124,1,0.1875
33,33,30,6,149,0,1
33,33,30,13,154,1,0.47948
33,33,30,5,142,1,0.46637
33,33,30,25,124,1,0.17431
33,33,30,6,142,1,0.54938
33,33,30,7,149,1,0.80861
33,33,30,8,149,0,1
33,33,30,7,142,1,0.51613
33,33,30,14,154,1,0.45585
33,33,30,26,124,1,0.23214
33,33,30,24,161,1,0.23304
33,33,30,8,142,1,0.56017
33,33,30,9,149,1,0.54762
33,33,30,15,154,1,0.46204
33,33,30,25,161,1,0.25141
33,33,30,9,142,1,0.46645
33,33,30,10,149,1,0.52133
33,33,30,27,124,1,0.18417
33,33,30,16,154,1,0.40824
33,33,30,26,161,1,0.21167
33,33,30,11,149,1,0.50947
33,33,30,10,142,1,0.38251
33,33,30,29,112,1,0.1771
33,33,30,12,149,1,0.49903
33,33,30,17,154,1,0.38179
33,33,30,11,142,1,0.36508
33,33,30,13,149,1,0.431
33,33,30,27,161,1,0.21505
33,33,30,14,149,1,0.36475
33,33,30,18,154,1,0.39137
33,33,30,12,142,1,0.35
33,33,30,15,149,1,0.35048
33,33,30,19,154,1,0.31119
33,33,30,28,124,1,0.16506
33,33,30,13,142,1,0.28139
33,33,30,16,149,1,0.365
33,33,30,20,154,1,0.30442
33,33,30,28,161,1,0.20905
33,33,30,17,149,1,0.32316
33,33,30,14,142,1,0.25641
33,33,30,21,154,1,0.28963
33,33,30,15,142,1,0.22316
33,33,30,18,149,1,0.29016
33,33,30,16,142,1,0.2659
33,33,30,22,154,1,0.2625
33,33,30,17,142,1,0.25177
33,33,30,30,112,1,0.23681
33,33,30,29,124,1,0.22572
33,33,30,19,149,1,0.30643
33,33,30,18,142,1,0.27007
33,33,30,3,111,0,1
33,33,30,23,154,1,0.25231
33,33,30,4,111,1,0.85324
33,33,30,19,142,1,0.24433
33,33,30,5,111,1,0.81977
33,33,30,29,161,1,0.21337
33,33,30,6,111,1,0.78095
33,33,30,24,154,1,0.17431
33,33,30,20,149,1,0.29744
33,33,30,7,111,1,0.75
33,33,30,20,142,1,0.18874
33,33,30,25,154,1,0.2482
33,33,30,8,111,1,0.72771
33,33,30,9,111,1,0.7098
33,33,30,26,154,1,0.22129
33,33,30,21,142,1,0.20261
33,33,30,10,111,1,0.65714
33,33,30,21,149,1,0.24522
33,33,30,11,111,1,0.61871
33,33,30,27,154,1,0.2171
33,33,30,12,111,1,0.55711
33,33,30,13,111,1,0.56318
33,33,30,22,142,1,0.24715
33,33,30,14,111,1,0.5203
33,33,30,15,111,1,0.48727
33,33,30,22,149,1,0.24881
33,33,30,23,142,1,0.14264
33,33,30,28,154,1,0.2029
33,33,30,16,111,1,0.44369
33,33,30,24,142,1,0.2
33,33,30,17,111,1,0.41821
33,33,30,25,142,1,0.18841
33,33,30,18,111,1,0.36054
33,33,30,30,161,1,0.23681
33,33,30,3,160,0,1
33,33,30,19,111,1,0.36639
33,33,30,30,124,1,0.23681
33,33,30,23,149,1,0.1885
33,33,30,3,123,0,1
33,33,30,4,160,0,1
33,33,30,26,142,1,0.19917
33,33,30,29,154,1,0.21337
33,33,30,4,123,0,1
33,33,30,5,160,1,0.83616
33,33,30,20,111,1,0.32353
33,33,30,5,123,0,1
33,33,30,24,149,1,0.2406
33,33,30,6,160,1,0.79101
33,33,30,27,142,1,0.21448
33,33,30,6,123,1,0.58993
33,33,30,21,111,1,0.30498
33,33,30,25,149,1,0.20028
33,33,30,7,123,1,0.57576
33,33,30,7,160,1,0.73315
33,33,30,26,149,1,0.18539
33,33,30,8,123,1,0.56079
33,33,30,8,160,1,0.70396
33,33,30,22,111,1,0.27259
33,33,30,9,123,1,0.4878
33,33,30,28,142,1,0.20343
33,33,30,27,149,1,0.20828
33,33,30,23,111,1,0.26364
33,33,30,9,160,1,0.67105
33,33,30,10,123,1,0.47032
33,33,30,24,111,1,0.24963
33,33,30,10,160,1,0.65462
33,33,30,25,111,1,0.2219
33,33,30,11,123,1,0.4356
33,33,30,26,111,1,0.26528
33,33,30,30,154,1,0.23681
33,33,30,12,123,1,0.41379
33,33,30,11,160,1,0.63519
33,33,30,3,165,0,1
33,33,30,12,160,1,0.59197
33,33,30,13,123,1,0.37996
33,33,30,27,111,1,0.2238
33,33,30,4,165,0,1
33,33,30,28,149,1,0.22191
33,33,30,5,165,0,1
33,33,30,29,142,1,0.21326
33,33,30,14,123,1,0.38397
33,33,30,6,165,0,1
33,33,30,13,160,1,0.56805
33,33,30,7,165,0,1
33,33,30,15,123,1,0.35174
33,33,30,14,160,1,0.53968
33,33,30,28,111,1,0.19086
33,33,30,8,165,0,1
33,33,30,16,123,1,0.32064
33,33,30,15,160,1,0.47013
33,33,30,9,165,1,0.69369
33,33,30,17,123,1,0.3366
33,33,30,16,160,1,0.45545
33,33,30,10,165,1,0.68571
33,33,30,11,165,1,0.65228
33,33,30,18,123,1,0.23598
33,33,30,17,160,1,0.45503
33,33,30,29,149,1,0.23329
33,33,30,12,165,1,0.61765
33,33,30,18,160,1,0.36918
33,33,30,19,123,1,0.28765
33,33,30,13,165,1,0.6098
33,33,30,29,111,1,0.1771
33,33,30,19,160,1,0.37805
33,33,30,14,165,1,0.5578
33,33,30,20,123,1,0.23295
33,33,30,15,165,1,0.51826
33,33,30,16,165,1,0.48881
33,33,30,21,123,1,0.21104
33,33,30,30,142,1,0.23681
33,33,30,20,160,1,0.3109
33,33,30,3,141,0,1
33,33,30,17,165,1,0.45565
33,33,30,4,141,0,1
33,33,30,18,165,1,0.42326
33,33,30,21,160,1,0.29688
33,33,30,30,149,1,0.23681
33,33,30,5,141,1,0.6748
33,33,30,3,148,0,1
33,33,30,6,141,1,0.48727
33,33,30,22,123,1,0.22896
33,33,30,4,148,0,1
33,33,30,19,165,1,0.38574
33,33,30,7,141,1,0.48593
33,33,30,5,148,0,1
33,33,30,8,141,1,0.47588
33,33,30,30,111,1,0.23681
33,33,30,22,160,1,0.27846
33,33,30,6,148,0,1
33,33,30,20,165,1,0.39437
33,33,30,3,168,0,1
33,33,30,9,141,1,0.3268
33,33,30,23,123,1,0.2097
33,33,30,7,148,1,0.6378
33,33,30,4,168,0,1
33,33,30,10,141,1,0.38592
33,33,30,8,148,1,0.58894
33,33,30,23,160,1,0.27195
33,33,30,5,168,0,1
33,33,30,24,123,1,0.25879
33,33,30,21,165,1,0.30745
33,33,30,11,141,1,0.42775
33,33,30,25,123,1,0.17431
33,33,30,9,148,1,0.53495
33,33,30,6,168,0,1
33,33,30,10,148,1,0.5442
33,33,30,26,123,1,0.23214
33,33,30,7,168,0,1
33,33,30,11,148,1,0.51705
33,33,30,22,165,1,0.298
33,33,30,24,160,1,0.23304
33,33,30,8,168,0,1
33,33,30,12,141,1,0.27119
33,33,30,12,148,1,0.56691
33,33,30,13,148,1,0.37037
33,33,30,9,168,1,0.74531
33,33,30,27,123,1,0.15105
33,33,30,23,165,1,0.28401
33,33,30,14,148,1,0.35056
33,33,30,25,160,1,0.23131
33,33,30,13,141,1,0.32922
33,33,30,10,168,1,0.6783
33,33,30,15,148,1,0.35662
33,33,30,24,165,1,0.27246
33,33,30,26,160,1,0.21167
33,33,30,16,148,1,0.34672
33,33,30,17,148,1,0.32673
33,33,30,25,165,1,0.24384
33,33,30,14,141,1,0.22066
33,33,30,27,160,1,0.21505
33,33,30,18,148,1,0.30366
33,33,30,26,165,1,0.21592
33,33,30,28,123,1,0.18717
33,33,30,11,168,1,0.67578
33,33,30,15,141,1,0.25217
33,33,30,19,148,1,0.28912
33,33,30,27,165,1,0.21505
33,33,30,16,141,1,0.26538
33,33,30,20,148,1,0.29452
33,33,30,12,168,1,0.62926
33,33,30,17,141,1,0.25891
33,33,30,28,165,1,0.21664
33,33,30,21,148,1,0.24242
33,33,30,18,141,1,0.23706
33,33,30,13,168,1,0.60902
33,33,30,28,160,1,0.2036
33,33,30,19,141,1,0.19476
33,33,30,29,123,1,0.22572
33,33,30,22,148,1,0.24881
33,33,30,14,168,1,0.59298
33,33,30,20,141,1,0.18445
33,33,30,15,168,1,0.53604
33,33,30,23,148,1,0.18124
33,33,30,16,168,1,0.51361
33,33,30,21,141,1,0.199
33,33,30,24,148,1,0.24471
33,33,30,17,168,1,0.47611
33,33,30,25,148,1,0.1983
33,33,30,29,165,1,0.25566
33,33,30,29,160,1,0.21337
33,33,30,26,148,1,0.18539
33,33,30,18,168,1,0.45946
33,33,30,22,141,1,0.16505
33,33,30,27,148,1,0.20159
33,33,30,23,141,1,0.1717
33,33,30,24,141,1,0.2
33,33,30,19,168,1,0.41736
33,33,30,25,141,1,0.17974
33,33,30,28,148,1,0.22191
33,33,30,26,141,1,0.19917
33,33,30,30,123,1,0.23681
33,33,30,20,168,1,0.38258
33,33,30,3,171,0,1
33,33,30,27,141,1,0.21448
33,33,30,4,171,0,1
33,33,30,30,165,1,0.23681
33,33,30,3,164,0,1
33,33,30,5,171,0,1
33,33,30,29,148,1,0.22454
33,33,30,4,164,0,1
33,33,30,21,168,1,0.35737
33,33,30,5,164,0,1
33,33,30,6,171,0,1
33,33,30,6,164,0,1
33,33,30,7,171,0,1
33,33,30,30,160,1,0.23681
33,33,30,7,164,1,0.84404
33,33,30,28,141,1,0.20343
33,33,30,8,164,1,0.81331
33,33,30,22,168,1,0.32792
33,33,30,3,159,0,1
33,33,30,8,171,1,0.77838
33,33,30,9,164,0,1
33,33,30,4,159,1,0.85475
33,33,30,10,164,1,0.68431
33,33,30,9,171,1,0.73449
33,33,30,11,164,1,0.64748
33,33,30,5,159,1,0.81404
33,33,30,23,168,1,0.28186
33,33,30,10,171,1,0.71392
33,33,30,12,164,1,0.60922
33,33,30,6,159,1,0.77524
33,33,30,11,171,1,0.67273
33,33,30,7,159,1,0.71839
33,33,30,13,164,1,0.6055
33,33,30,8,159,1,0.71823
33,33,30,12,171,1,0.66942
33,33,30,14,164,1,0.6112
33,33,30,29,141,1,0.21372
33,33,30,30,148,1,0.23681
33,33,30,9,159,1,0.67943
33,33,30,13,171,1,0.62869
33,33,30,15,164,1,0.54804
33,33,30,3,174,0,1
33,33,30,10,159,1,0.64352
33,33,30,4,174,0,1
33,33,30,24,168,1,0.24484
33,33,30,16,164,1,0.48485
33,33,30,5,174,0,1
33,33,30,14,171,1,0.59172
33,33,30,17,164,1,0.4586
33,33,30,6,174,0,1
33,33,30,11,159,1,0.61538
33,33,30,15,171,1,0.54902
33,33,30,25,168,1,0.24658
33,33,30,7,174,1,0.78338
33,33,30,12,159,1,0.5648
33,33,30,16,171,1,0.50987
33,33,30,26,168,1,0.24965
33,33,30,8,174,1,0.85629
33,33,30,18,164,1,0.41626
33,33,30,13,159,1,0.53686
33,33,30,9,174,1,0.73282
33,33,30,14,159,1,0.53355
33,33,30,10,174,1,0.81392
33,33,30,17,171,1,0.47682
33,33,30,15,159,1,0.47672
33,33,30,27,168,1,0.25683
33,33,30,11,174,1,0.69484
33,33,30,16,159,1,0.44364
33,33,30,19,164,1,0.38772
33,33,30,12,174,1,0.65942
33,33,30,18,171,1,0.46405
33,33,30,17,159,1,0.4252
33,33,30,13,174,1,0.64082
33,33,30,28,168,1,0.21664
33,33,30,20,164,1,0.38669
33,33,30,18,159,1,0.36897
33,33,30,19,171,1,0.41602
33,33,30,14,174,1,0.61066
33,33,30,30,141,1,0.23681
33,33,30,15,174,1,0.58333
33,33,30,20,171,1,0.40673
33,33,30,3,177,0,1
33,33,30,16,174,1,0.52043
33,33,30,19,159,1,0.36646
33,33,30,4,177,0,1
33,33,30,5,177,1,0.90732
33,33,30,17,174,1,0.49916
33,33,30,6,177,0,1
33,33,30,7,177,1,0.77889
33,33,30,21,171,1,0.35159
33,33,30,8,177,1,0.7762
33,33,30,18,174,1,0.47436
33,33,30,21,164,1,0.30124
33,33,30,29,168,1,0.25367
33,33,30,9,177,1,0.76139
33,33,30,20,159,1,0.32239
33,33,30,10,177,1,0.72093
33,33,30,22,171,1,0.33182
33,33,30,11,177,1,0.6998
33,33,30,22,164,1,0.31024
33,33,30,19,174,1,0.4416
33,33,30,23,171,1,0.28448
33,33,30,12,177,1,0.65376
33,33,30,21,159,1,0.31118
33,33,30,20,174,1,0.3982
33,33,30,13,177,1,0.6587
33,33,30,23,164,1,0.28491
33,33,30,14,177,1,0.60066
33,33,30,15,177,1,0.56711
33,33,30,21,174,1,0.36703
33,33,30,16,177,1,0.52688
33,33,30,22,159,1,0.28448
33,33,30,17,177,1,0.48193
33,33,30,24,164,1,0.27246
33,33,30,24,171,1,0.28781
33,33,30,18,177,1,0.45289
33,33,30,25,171,1,0.24894
33,33,30,25,164,1,0.24011
33,33,30,23,159,1,0.25324
33,33,30,30,168,1,0.23681
33,33,30,22,174,1,0.31433
33,33,30,3,167,0,1
33,33,30,19,177,1,0.45768
33,33,30,4,167,0,1
33,33,30,26,164,1,0.21592
33,33,30,26,171,1,0.24194
33,33,30,5,167,0,1
33,33,30,20,177,1,0.38352
33,33,30,6,167,0,1
33,33,30,24,159,1,0.27393
33,33,30,21,177,1,0.39498
33,33,30,7,167,1,0.78469
33,33,30,23,174,1,0.30633
33,33,30,8,167,1,0.78154
33,33,30,25,159,1,0.29197
33,33,30,9,167,1,0.73545
33,33,30,27,164,1,0.21505
33,33,30,27,171,1,0.25683
33,33,30,22,177,1,0.32923
33,33,30,10,167,1,0.69874
33,33,30,26,159,1,0.27027
33,33,30,11,167,1,0.68154
33,33,30,28,171,1,0.21607
33,33,30,28,164,1,0.21664
33,33,30,27,159,1,0.21803
33,33,30,12,167,1,0.63511
33,33,30,24,174,1,0.2327
33,33,30,23,177,1,0.30899
33,33,30,13,167,1,0.60963
33,33,30,28,159,1,0.21011
33,33,30,14,167,1,0.57559
33,33,30,15,167,1,0.53604
33,33,30,16,167,1,0.51361
33,33,30,25,174,1,0.2235
33,33,30,29,164,1,0.26667
33,33,30,26,174,1,0.24937
33,33,30,24,177,1,0.26271
33,33,30,17,167,1,0.46723
33,33,30,29,159,1,0.21337
33,33,30,27,174,1,0.214
33,33,30,25,177,1,0.27104
33,33,30,18,167,1,0.45946
33,33,30,26,177,1,0.23375
33,33,30,19,167,1,0.40064
33,33,30,28,174,1,0.21654
33,33,30,27,177,1,0.21636
33,33,30,20,167,1,0.38291
33,33,30,29,171,1,0.20243
33,33,30,28,177,1,0.21654
33,33,30,21,167,1,0.30745
33,33,30,30,164,1,0.23681
33,33,30,3,163,0,1
33,33,30,22,167,1,0.32277
33,33,30,4,163,0,1
33,33,30,5,163,0,1
33,33,30,29,174,1,0.20888
33,33,30,23,167,1,0.28186
33,33,30,6,163,0,1
33,33,30,30,159,1,0.23681
33,33,30,7,163,0,1
33,33,30,3,179,0,1
33,33,30,4,179,0,1
33,33,30,8,163,0,1
33,33,30,5,179,1,0.888
33,33,30,29,177,1,0.21232
33,33,30,9,163,0,1
33,33,30,6,179,0,1
33,33,30,24,167,1,0.27966
33,33,30,10,163,1,0.70182
33,33,30,7,179,0,1
33,33,30,30,171,1,0.23681
33,33,30,25,167,1,0.24658
33,33,30,11,163,1,0.62963
33,33,30,8,179,1,0.78182
33,33,30,3,170,0,1
33,33,30,26,167,1,0.24965
33,33,30,9,179,1,0.75676
33,33,30,4,170,0,1
33,33,30,10,179,1,0.72611
33,33,30,27,167,1,0.25341
33,33,30,5,170,0,1
33,33,30,12,163,1,0.61932
33,33,30,11,179,1,0.71326
33,33,30,6,170,0,1
33,33,30,12,179,1,0.65393
33,33,30,7,170,0,1
33,33,30,13,163,1,0.56202
33,33,30,13,179,1,0.65455
33,33,30,8,170,1,0.78652
33,33,30,14,163,1,0.54118
33,33,30,28,167,1,0.21664
33,33,30,14,179,1,0.59574
33,33,30,15,179,1,0.57815
33,33,30,9,170,1,0.73146
33,33,30,16,179,1,0.54737
33,33,30,15,163,1,0.55235
33,33,30,17,179,1,0.53672
33,33,30,30,174,1,0.23681
33,33,30,16,163,1,0.46953
33,33,30,18,179,1,0.46504
33,33,30,10,170,1,0.69444
33,33,30,17,163,1,0.46032
33,33,30,3,173,0,1
33,33,30,19,179,1,0.49085
33,33,30,20,179,1,0.40803
33,33,30,30,177,1,0.23681
33,33,30,4,173,0,1
33,33,30,18,163,1,0.39866
33,33,30,11,170,1,0.67261
33,33,30,21,179,1,0.40061
33,33,30,3,176,0,1
33,33,30,5,173,0,1
33,33,30,4,176,0,1
33,33,30,12,170,1,0.70909
33,33,30,6,173,0,1
33,33,30,19,163,1,0.38953
33,33,30,5,176,0,1
33,33,30,7,173,1,0.7688
33,33,30,22,179,1,0.32827
33,33,30,6,176,0,1
33,33,30,13,170,1,0.60521
33,33,30,29,167,1,0.25566
33,33,30,8,173,1,0.77745
33,33,30,7,176,1,0.76471
33,33,30,20,163,1,0.34504
33,33,30,8,176,1,0.825
33,33,30,14,170,1,0.5979
33,33,30,9,173,1,0.73418
33,33,30,21,163,1,0.32381
33,33,30,9,176,1,0.75956
33,33,30,15,170,1,0.53595
33,33,30,10,173,1,0.77138
33,33,30,10,176,1,0.72076
33,33,30,22,163,1,0.32348
33,33,30,23,179,1,0.31928
33,33,30,11,173,1,0.67882
33,33,30,16,170,1,0.53571
33,33,30,12,173,1,0.66105
33,33,30,11,176,1,0.68966
33,33,30,23,163,1,0.26546
33,33,30,13,173,1,0.62562
33,33,30,17,170,1,0.48197
33,33,30,14,173,1,0.59866
33,33,30,12,176,1,0.67021
33,33,30,24,163,1,0.28065
33,33,30,15,173,1,0.56349
33,33,30,25,163,1,0.24754
33,33,30,16,173,1,0.52297
33,33,30,18,170,1,0.46382
33,33,30,26,163,1,0.24324
33,33,30,13,176,1,0.61723
33,33,30,17,173,1,0.48344
33,33,30,27,163,1,0.21505
33,33,30,19,170,1,0.41796
33,33,30,14,176,1,0.62866
33,33,30,18,173,1,0.47436
33,33,30,15,176,1,0.56402
33,33,30,16,176,1,0.52594
33,33,30,30,167,1,0.23681
33,33,30,19,173,1,0.41436
33,33,30,28,163,1,0.21693
33,33,30,24,179,1,0.27526
33,33,30,3,166,0,1
33,33,30,17,176,1,0.46853
33,33,30,20,170,1,0.39628
33,33,30,4,166,0,1
33,33,30,25,179,1,0.27143
33,33,30,18,176,1,0.47665
33,33,30,26,179,1,0.24309
33,33,30,5,166,0,1
33,33,30,20,173,1,0.39103
33,33,30,27,179,1,0.22727
33,33,30,6,166,0,1
33,33,30,21,170,1,0.34269
33,33,30,7,166,0,1
33,33,30,19,176,1,0.46226
33,33,30,21,173,1,0.37443
33,33,30,28,179,1,0.21615
33,33,30,8,166,0,1
33,33,30,29,163,1,0.21309
33,33,30,9,166,0,1
33,33,30,22,170,1,0.32722
33,33,30,10,166,1,0.67841
33,33,30,20,176,1,0.3982
33,33,30,22,173,1,0.33531
33,33,30,11,166,1,0.69043
33,33,30,21,176,1,0.3716
33,33,30,23,170,1,0.27099
33,33,30,23,173,1,0.29692
33,33,30,29,179,1,0.21503
33,33,30,12,166,1,0.62846
33,33,30,24,170,1,0.28781
33,33,30,22,176,1,0.32923
33,33,30,25,170,1,0.24417
33,33,30,13,166,1,0.60963
33,33,30,23,176,1,0.32249
33,33,30,26,170,1,0.24194
33,33,30,24,173,1,0.2327
33,33,30,14,166,1,0.57439
33,33,30,27,170,1,0.25683
33,33,30,15,166,1,0.5324
33,33,30,30,179,1,0.23681
33,33,30,24,176,1,0.26
33,33,30,3,178,0,1
33,33,30,4,178,0,1
33,33,30,25,173,1,0.29155
33,33,30,30,163,1,0.23681
33,33,30,16,166,1,0.47955
33,33,30,25,176,1,0.27429
33,33,30,28,170,1,0.21636
33,33,30,5,178,0,1
33,33,30,26,173,1,0.24194
33,33,30,6,178,0,1
33,33,30,7,178,0,1
33,33,30,26,176,1,0.24654
33,33,30,17,166,1,0.46543
33,33,30,27,173,1,0.214
33,33,30,8,178,1,0.7538
33,33,30,9,178,1,0.77113
33,33,30,18,166,1,0.4466
33,33,30,27,176,1,0.21636
33,33,30,28,173,1,0.21654
33,33,30,10,178,1,0.72798
33,33,30,29,170,1,0.25367
33,33,30,28,176,1,0.21654
33,33,30,19,166,1,0.40064
33,33,30,11,178,1,0.70088
33,33,30,12,178,1,0.68333
33,33,30,20,166,1,0.38986
33,33,30,29,173,1,0.20888
33,33,30,13,178,1,0.64766
33,33,30,29,176,1,0.21232
33,33,30,14,178,1,0.59073
33,33,30,21,166,1,0.30745
33,33,30,15,178,1,0.57055
33,33,30,22,166,1,0.32323
33,33,30,16,178,1,0.54824
33,33,30,17,178,1,0.52381
33,33,30,18,178,1,0.47833
33,33,30,19,178,1,0.49165
33,33,30,23,166,1,0.25
33,33,30,20,178,1,0.38133
33,33,30,24,166,1,0.26704
33,33,30,30,170,1,0.23681
33,33,30,3,169,0,1
33,33,30,21,178,1,0.39417
33,33,30,25,166,1,0.24384
33,33,30,4,169,0,1
33,33,30,26,166,1,0.24965
33,33,30,30,173,1,0.23681
33,33,30,5,169,0,1
33,33,30,6,169,0,1
33,33,30,3,172,0,1
33,33,30,7,169,0,1
33,33,30,27,166,1,0.28798
33,33,30,8,169,1,0.8012
33,33,30,4,172,0,1
33,33,30,22,178,1,0.32827
33,33,30,30,176,1,0.23681
33,33,30,9,169,1,0.74394
33,33,30,3,175,0,1
33,33,30,5,172,0,1
33,33,30,4,175,0,1
33,33,30,5,175,0,1
33,33,30,6,172,0,1
33,33,30,10,169,1,0.692
33,33,30,6,175,0,1
33,33,30,28,166,1,0.21664
33,33,30,7,172,1,0.77135
33,33,30,7,175,1,0.76033
33,33,30,8,172,1,0.78689
33,33,30,8,175,1,0.83226
33,33,30,11,169,1,0.6944
33,33,30,9,175,1,0.7507
33,33,30,9,172,1,0.74055
33,33,30,10,175,1,0.71883
33,33,30,10,172,1,0.71392
33,33,30,23,178,1,0.3263
33,33,30,12,169,1,0.64427
33,33,30,11,172,1,0.69953
33,33,30,11,175,1,0.6712
33,33,30,12,172,1,0.67213
33,33,30,12,175,1,0.65957
33,33,30,13,172,1,0.62869
33,33,30,13,175,1,0.61876
33,33,30,13,169,1,0.60498
33,33,30,14,172,1,0.6022
33,33,30,15,172,1,0.56513
33,33,30,29,166,1,0.25566
33,33,30,16,172,1,0.52557
33,33,30,14,175,1,0.61316
33,33,30,24,178,1,0.26611
33,33,30,14,169,1,0.60208
33,33,30,15,175,1,0.5664
33,33,30,25,178,1,0.27066
33,33,30,15,169,1,0.56281
33,33,30,17,172,1,0.48693
33,33,30,16,169,1,0.52751
33,33,30,26,178,1,0.24309
33,33,30,16,175,1,0.52878
33,33,30,18,172,1,0.47512
33,33,30,17,175,1,0.4716
33,33,30,17,169,1,0.47947
33,33,30,18,175,1,0.46667
33,33,30,27,178,1,0.21664
33,33,30,19,172,1,0.40711
33,33,30,18,169,1,0.46906
33,33,30,19,175,1,0.44762
33,33,30,20,172,1,0.41034
33,33,30,19,169,1,0.42053
33,33,30,20,175,1,0.3982
33,33,30,28,178,1,0.21671
33,33,30,21,172,1,0.36103
33,33,30,21,175,1,0.37104
33,33,30,20,169,1,0.38679
33,33,30,22,175,1,0.33951
33,33,30,22,172,1,0.32424
33,33,30,21,169,1,0.33588
33,33,30,23,172,1,0.28826
33,33,30,22,169,1,0.32792
33,33,30,30,166,1,0.23681
33,33,30,23,169,1,0.28186
33,33,30,29,178,1,0.21232
33,33,30,24,172,1,0.23704
33,33,30,23,175,1,0.3003
33,33,30,25,172,1,0.24824
33,33,30,24,169,1,0.23669
33,33,30,26,172,1,0.23995
33,33,30,25,169,1,0.24897
33,33,30,27,172,1,0.28684
33,33,30,26,169,1,0.25591
33,33,30,27,169,1,0.25683
33,33,30,28,172,1,0.21654
33,33,30,28,169,1,0.21636
33,33,30,24,175,1,0.26
33,33,30,29,169,1,0.25367
33,33,30,25,175,1,0.22799
33,33,30,30,178,1,0.23681
33,33,30,26,175,1,0.25503
33,33,30,29,172,1,0.20243
33,33,30,27,175,1,0.214
33,33,30,28,175,1,0.21654
33,33,30,30,169,1,0.23681
33,33,30,29,175,1,0.21232
33,33,30,30,172,1,0.23681
33,33,30,30,175,1,0.23681
